-88.004,-91.837,326.5
-88.004,-91.874,321.5
-88.004,-91.912,322
-88.004,-91.95,324.5
-88.004,-91.988,324.5
-88.004,-92.026,322
-88.004,-92.064,327
-88.004,-92.101,328
-88.004,-92.139,329.5
-88.004,-92.177,328
-88.004,-92.215,330.5
-88.003,-92.253,333
-88.003,-92.291,338.5
-88.003,-92.328,342
-88.003,-92.366,342.5
-88.003,-92.404,342
-88.003,-92.442,340.5
-88.003,-92.48,340.5
-88.003,-92.517,342
-88.003,-92.555,341.5
-88.003,-92.593,339
-88.003,-92.631,328.5
-88.003,-92.669,331.5
-88.003,-92.707,339.5
-88.003,-92.744,338.5
-88.003,-92.782,342.5
-88.003,-92.82,349.5
-88.003,-92.858,354
-88.002,-92.895,358
-88.002,-92.933,360.5
-88.002,-92.971,364
-88.002,-93.009,365.5
-88.002,-93.047,364.5
-88.002,-93.084,371
-88.002,-93.122,373.5
-88.002,-93.16,378.5
-88.002,-93.198,382
-88.002,-93.235,381
-88.002,-93.273,384
-88.002,-93.311,386.5
-88.002,-93.349,385
-88.002,-93.386,387
-88.001,-93.424,390.5
-88.001,-93.462,394.5
-88.001,-93.5,393
-88.001,-93.537,394.5
-88.001,-93.575,388.5
-88.001,-93.613,385
-88.001,-93.651,384
-88.001,-93.688,383
-88.001,-93.726,384.5
-88.001,-93.764,382.5
-88.001,-93.802,380
-88.001,-93.839,383
-88,-93.877,385.5
-88,-93.915,389
-88,-93.952,391.5
-88,-93.99,394
-88,-94.028,393.5
-88,-94.065,395
-88,-85.442,-19.5
-88,-85.48,-21
-88,-85.517,-23.5
-88,-85.555,-26.5
-88,-85.593,-31.5
-88.001,-85.63,-35
-88.001,-85.668,-40
-88.001,-85.706,-44
-88.001,-85.743,-46
-88.001,-85.781,-47.5
-88.001,-85.819,-49
-88.001,-85.856,-51
-88.001,-85.894,-53
-88.001,-85.932,-55
-88.001,-85.97,-57
-88.002,-86.007,-62.5
-88.002,-86.045,-65.5
-88.002,-86.083,-70.5
-88.002,-86.121,-67.5
-88.002,-86.158,-65
-88.002,-86.196,-64
-88.002,-86.234,-65
-88.002,-86.271,-66.5
-88.002,-86.309,-66.5
-88.002,-86.347,-66
-88.002,-86.385,-65
-88.002,-86.422,-63.5
-88.003,-86.46,-64
-88.003,-86.498,-64
-88.003,-86.536,-64.5
-88.003,-86.574,-66.5
-88.003,-86.611,-68
-88.003,-86.649,-68
-88.003,-86.687,-68.5
-88.003,-86.725,-68
-88.003,-86.762,-66.5
-88.003,-86.8,-66.5
-88.003,-86.838,-66.5
-88.003,-86.876,-67.5
-88.003,-86.914,-70.5
-88.004,-86.951,-72.5
-88.004,-86.989,-74
-88.004,-87.027,-80.5
-88.004,-87.065,-87.5
-88.004,-87.103,-91.5
-88.004,-87.14,-95.5
-88.004,-87.178,-98
-88.004,-87.216,-102
-88.004,-87.254,-105.5
-88.004,-87.292,-109.5
-88.004,-87.33,-113
-88.004,-87.367,-117
-88.004,-87.405,-120
-88.004,-87.443,-125.5
-88.004,-87.481,-132
-88.004,-87.519,-135.5
-88.005,-87.557,-138
-88.005,-87.594,-143.5
-88.005,-87.632,-145
-88.005,-87.67,-140.5
-88.005,-87.708,-137
-88.005,-87.746,-133
-88.005,-87.784,-128
-88.005,-87.821,-123
-88.005,-87.859,-115.5
-88.005,-87.897,-107.5
-88.005,-87.935,-100.5
-88.005,-87.973,-91
-88.005,-88.011,-82.5
-88.005,-88.049,-76.5
-88.005,-88.086,-68.5
-88.005,-88.124,-58.5
-88.005,-88.162,-52
-88.005,-88.2,-44.5
-88.005,-88.238,-35
-88.005,-88.276,-27
-88.005,-88.314,-20.5
-88.006,-88.352,-12.5
-88.006,-88.389,-6.5
-88.006,-88.427,0.5
-88.006,-88.465,7
-88.006,-88.503,13
-88.006,-88.541,21.5
-88.006,-88.579,27.5
-88.006,-88.617,34
-88.006,-88.655,40.5
-88.006,-88.692,45
-88.006,-88.73,49.5
-88.006,-88.768,53.5
-88.006,-88.806,57.5
-88.006,-88.844,62
-88.006,-88.882,69
-88.006,-88.92,73.5
-88.006,-88.958,76.5
-88.006,-88.996,78.5
-88.006,-89.033,82.5
-88.006,-89.071,84.5
-88.006,-89.109,87.5
-88.006,-89.147,90.5
-88.006,-89.185,96
-88.006,-89.223,101.5
-88.006,-89.261,106
-88.006,-89.299,110.5
-88.006,-89.337,115.5
-88.006,-89.375,120.5
-88.006,-89.412,126.5
-88.006,-89.45,131.5
-88.006,-89.488,135.5
-88.006,-89.526,138.5
-88.006,-89.564,141.5
-88.006,-89.602,147
-88.006,-89.64,149
-88.006,-89.678,153.5
-88.006,-89.716,152.5
-88.006,-89.754,156
-88.006,-89.792,160.5
-88.006,-89.829,163
-88.006,-89.867,162.5
-88.006,-89.905,170
-88.006,-89.943,173
-88.006,-89.981,175.5
-88.006,-90.019,179
-88.006,-90.057,185
-88.006,-90.095,190
-88.006,-90.133,191
-88.006,-90.171,195
-88.006,-90.208,203.5
-88.006,-90.246,206.5
-88.006,-90.284,212
-88.006,-90.322,222.5
-88.006,-90.36,231
-88.006,-90.398,241
-88.006,-90.436,244.5
-88.006,-90.474,250
-88.006,-90.512,255
-88.006,-90.55,259
-88.006,-90.588,262
-88.006,-90.625,267.5
-88.006,-90.663,272
-88.006,-90.701,277.5
-88.006,-90.739,283
-88.006,-90.777,286.5
-88.006,-90.815,289
-88.006,-90.853,290.5
-88.006,-90.891,295.5
-88.006,-90.929,297
-88.006,-90.967,302.5
-88.006,-91.004,306
-88.006,-91.042,309
-88.006,-91.08,311
-88.006,-91.118,311
-88.006,-91.156,313.5
-88.006,-91.194,318
-88.006,-91.232,318
-88.006,-91.27,320.5
-88.006,-91.308,321
-88.006,-91.345,325
-88.006,-91.383,324
-88.006,-91.421,328
-88.006,-91.459,329.5
-88.006,-91.497,328
-88.006,-91.535,328.5
-88.006,-91.573,326
-88.006,-91.611,328
-88.006,-91.648,326.5
-88.005,-91.686,325.5
-88.005,-91.724,323
-88.005,-91.762,321.5
-88.005,-91.8,318.5
-88.005,-91.838,318.5
-88.005,-91.876,314.5
-88.005,-91.914,311.5
-88.005,-91.951,313
-88.005,-91.989,314.5
-88.005,-92.027,313
-88.005,-92.065,311
-88.005,-92.103,313
-88.005,-92.141,315.5
-88.005,-92.179,315.5
-88.005,-92.216,319
-88.005,-92.254,321.5
-88.005,-92.292,324
-88.005,-92.33,330
-88.005,-92.368,333
-88.005,-92.406,330
-88.005,-92.443,332
-88.004,-92.481,330
-88.004,-92.519,330
-88.004,-92.557,335
-88.004,-92.595,332
-88.004,-92.633,330
-88.004,-92.67,326.5
-88.004,-92.708,328
-88.004,-92.746,327
-88.004,-92.784,333
-88.004,-92.822,337.5
-88.004,-92.86,341
-88.004,-92.897,344
-88.004,-92.935,349
-88.004,-92.973,350.5
-88.004,-93.011,348.5
-88.004,-93.049,349
-88.003,-93.086,356.5
-88.003,-93.124,361.5
-88.003,-93.162,367.5
-88.003,-93.2,368
-88.003,-93.238,369.5
-88.003,-93.275,372
-88.003,-93.313,370.5
-88.003,-93.351,373.5
-88.003,-93.389,378
-88.003,-93.426,378.5
-88.003,-93.464,379.5
-88.003,-93.502,379.5
-88.003,-93.54,375.5
-88.002,-93.578,373.5
-88.002,-93.615,372
-88.002,-93.653,370
-88.002,-93.691,373.5
-88.002,-93.729,376
-88.002,-93.766,373
-88.002,-93.804,373.5
-88.002,-93.842,375
-88.002,-93.879,378.5
-88.002,-93.917,381
-88.002,-93.955,385
-88.002,-93.993,386
-88.001,-94.03,385.5
-88.001,-94.068,384
-88.001,-94.106,384.5
-88.001,-94.144,393
-88.001,-94.181,397.5
-88.001,-94.219,397
-88.001,-94.257,398
-88.001,-94.294,401
-88.001,-94.332,404
-88.001,-94.37,407
-88,-94.407,410
-88,-94.445,411.5
-88,-94.483,410
-88,-94.52,409.5
-88,-94.558,412.5
-88,-84.987,-58.5
-88,-85.025,-52.5
-88,-85.062,-47.5
-88,-85.1,-35
-88,-85.137,-29.5
-88.001,-85.175,-27.5
-88.001,-85.213,-24
-88.001,-85.25,-21
-88.001,-85.288,-18.5
-88.001,-85.326,-16.5
-88.001,-85.364,-16.5
-88.001,-85.401,-18
-88.001,-85.439,-21
-88.001,-85.477,-24.5
-88.002,-85.514,-26.5
-88.002,-85.552,-30.5
-88.002,-85.59,-34
-88.002,-85.627,-38.5
-88.002,-85.665,-42.5
-88.002,-85.703,-45.5
-88.002,-85.741,-48.5
-88.002,-85.778,-50.5
-88.002,-85.816,-53.5
-88.002,-85.854,-55
-88.003,-85.891,-56
-88.003,-85.929,-57.5
-88.003,-85.967,-60.5
-88.003,-86.005,-64
-88.003,-86.042,-67.5
-88.003,-86.08,-69.5
-88.003,-86.118,-68
-88.003,-86.156,-66.5
-88.003,-86.193,-66
-88.003,-86.231,-66
-88.003,-86.269,-66
-88.004,-86.307,-65.5
-88.004,-86.345,-64.5
-88.004,-86.382,-63.5
-88.004,-86.42,-64
-88.004,-86.458,-65
-88.004,-86.496,-66
-88.004,-86.533,-66
-88.004,-86.571,-66.5
-88.004,-86.609,-67.5
-88.004,-86.647,-67.5
-88.004,-86.685,-68
-88.004,-86.722,-67
-88.004,-86.76,-66
-88.005,-86.798,-66
-88.005,-86.836,-67.5
-88.005,-86.874,-68.5
-88.005,-86.912,-70.5
-88.005,-86.949,-73
-88.005,-86.987,-76.5
-88.005,-87.025,-83
-88.005,-87.063,-91.5
-88.005,-87.101,-98
-88.005,-87.139,-101.5
-88.005,-87.176,-102.5
-88.005,-87.214,-105.5
-88.005,-87.252,-109.5
-88.005,-87.29,-113.5
-88.006,-87.328,-115.5
-88.006,-87.366,-120.5
-88.006,-87.403,-124
-88.006,-87.441,-127
-88.006,-87.479,-132.5
-88.006,-87.517,-138.5
-88.006,-87.555,-142
-88.006,-87.593,-146
-88.006,-87.631,-146.5
-88.006,-87.668,-145.5
-88.006,-87.706,-139.5
-88.006,-87.744,-136
-88.006,-87.782,-130.5
-88.006,-87.82,-125.5
-88.006,-87.858,-117.5
-88.006,-87.896,-109
-88.006,-87.934,-101.5
-88.006,-87.972,-93.5
-88.006,-88.009,-86.5
-88.007,-88.047,-78
-88.007,-88.085,-71
-88.007,-88.123,-61.5
-88.007,-88.161,-56
-88.007,-88.199,-49
-88.007,-88.237,-38
-88.007,-88.275,-30
-88.007,-88.313,-23.5
-88.007,-88.35,-16
-88.007,-88.388,-9
-88.007,-88.426,-1
-88.007,-88.464,5.5
-88.007,-88.502,10.5
-88.007,-88.54,17.5
-88.007,-88.578,23
-88.007,-88.616,31
-88.007,-88.654,36.5
-88.007,-88.692,41
-88.007,-88.729,46
-88.007,-88.767,49.5
-88.007,-88.805,56
-88.007,-88.843,60.5
-88.007,-88.881,66.5
-88.007,-88.919,70.5
-88.007,-88.957,74.5
-88.007,-88.995,77.5
-88.007,-89.033,80
-88.007,-89.071,83
-88.007,-89.109,86
-88.007,-89.147,90.5
-88.007,-89.185,94.5
-88.007,-89.222,99
-88.008,-89.26,102.5
-88.008,-89.298,107.5
-88.008,-89.336,112
-88.008,-89.374,117
-88.008,-89.412,121
-88.008,-89.45,127
-88.008,-89.488,130
-88.008,-89.526,132.5
-88.008,-89.564,135.5
-88.008,-89.602,139
-88.008,-89.64,142.5
-88.008,-89.678,143
-88.008,-89.716,144
-88.008,-89.753,147.5
-88.008,-89.791,153.5
-88.008,-89.829,156.5
-88.008,-89.867,156.5
-88.008,-89.905,160
-88.008,-89.943,162.5
